"adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2019","escaleds2021","escaleds2022","mscaleds2019","mscaleds2021","mscaleds2022","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds_prior","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","eassess","massess","sassess","esgp","msgp","esgp2019","esgp2021","esgp2022","msgp2019","msgp2021","msgp2022","idea1","idea2","conv1","conv2","eattempt","mattempt","sattempt","grade2021"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,2,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,33,NA,NA,502,503,497,502,498,486,492,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,64,53,59,78,29,59,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,3,0,1,1,3,1,1,1,1,2,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,41,NA,NA,517,513,512,524,532,534,528,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,49,57,84,62,58,37,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,20,NA,NA,478,493,474,504,503,495,488,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,9,2,97,30,16,21,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,2,1,1,0,1,0,0,1,0,0,2,0,0,1,2,1,1,1,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,33,NA,NA,502,497,483,481,494,499,497,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,62,9,28,5,36,59,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,25,NA,NA,488,495,501,481,486,484,496,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,52,66,11,30,43,89,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,24,NA,NA,486,472,462,479,485,489,493,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,6,8,86,5,48,78,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2,2,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,43,NA,NA,521,513,504,516,532,524,528,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,16,8,79,35,11,56,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,3,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,2,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,27,NA,NA,491,503,479,467,499,483,468,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,41,2,6,84,22,5,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,28,NA,NA,493,NA,512,499,NA,480,508,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,NA,22,NA,NA,99,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,2,1,1,1,1,0,1,1,1,1,2,0,0,0,2,2,1,1,0,2,1,1,0,0,1,0,1,1,0,1,0,2,1,1,1,1,3,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,39,NA,NA,513,506,501,533,509,503,505,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,34,35,99,29,24,58,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,16,NA,NA,469,495,490,510,501,476,477,NA,NA,NA,NA,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,6,15,93,89,8,21,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,2,0,1,0,1,0,1,0,0,0,1,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,25,NA,NA,488,497,487,481,494,484,486,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,44,22,23,45,20,48,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,2,1,1,0,1,1,1,1,0,1,3,0,1,1,2,1,1,0,1,2,1,1,1,1,0,1,0,1,1,1,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,43,NA,NA,521,515,517,516,524,502,501,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,22,34,58,87,3,25,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,2,0,0,1,0,0,1,0,1,0,2,1,0,1,2,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,25,NA,NA,488,518,484,504,503,499,493,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,75,1,72,50,33,30,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,0,0,1,0,1,3,0,1,1,2,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,3,1,1,0,2,3,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,42,NA,NA,519,537,523,524,522,524,514,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,86,43,51,44,28,21,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,2,1,0,1,1,0,0,0,1,1,3,0,1,1,3,1,0,1,1,2,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,2,4,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,42,NA,NA,519,521,534,520,519,505,525,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,94,94,39,66,10,93,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,3,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,57,NA,NA,560,483,497,516,505,513,521,NA,NA,NA,NA,NA,NA,NA,"Exceeding",NA,NA,"Exceeding",NA,NA,NA,NA,NA,1,59,98,79,85,88,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,0,0,0,0,1,2,0,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,2,1,1,1,0,1,4,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,39,NA,NA,513,508,501,485,522,528,519,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,51,25,8,54,58,29,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,0,1,1,0,0,1,0,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,43,NA,NA,521,537,504,539,519,518,506,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,78,2,96,66,54,15,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,2,1,1,1,1,0,1,0,0,1,3,0,1,0,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,1,1,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,34,NA,NA,503,518,517,545,515,510,509,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,52,40,98,70,32,46,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,3,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,49,NA,NA,534,503,512,533,509,505,508,NA,NA,NA,NA,NA,NA,NA,"Exceeding",NA,NA,"Exceeding",NA,NA,NA,NA,NA,3,40,97,19,21,63,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,2,0,1,0,1,0,0,0,1,1,2,0,1,0,2,2,1,1,1,0,1,0,1,0,0,0,1,1,0,1,2,2,1,1,1,0,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,32,NA,NA,500,497,507,489,502,528,497,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,53,64,18,39,99,4,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,2,0,1,1,2,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,40,NA,NA,515,485,NA,487,494,471,493,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,14,NA,NA,80,9,87,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,0,0,1,4,3,1,1,1,2,1,1,1,1,1,1,0,1,1,1,2,2,1,1,1,2,3,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,53,NA,NA,545,513,504,510,524,528,525,NA,NA,NA,NA,NA,NA,NA,"Exceeding",NA,NA,"Exceeding",NA,NA,NA,NA,NA,31,10,63,60,58,48,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,1,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,21,NA,NA,480,483,483,473,468,465,454,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,31,39,27,16,34,17,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,2,1,1,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,21,NA,NA,480,481,479,461,495,480,459,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,51,44,13,80,23,3,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,2,1,0,1,1,0,0,1,0,1,3,1,0,1,4,3,1,1,1,1,1,1,1,0,1,0,0,1,0,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,41,NA,NA,517,503,529,516,515,492,509,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,30,90,54,79,6,84,NA,NA,NA,NA,NA,NA,"F","7"
2023,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,2,1,1,1,0,1,1,1,0,1,3,0,0,1,2,3,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,1,1,1,0,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,42,NA,NA,519,518,504,545,515,517,514,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,60,13,99,37,37,45,NA,NA,NA,NA,NA,NA,"F","7"
