"","adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2019","escaleds2021","escaleds2022","mscaleds2019","mscaleds2021","mscaleds2022","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds_prior","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","eassess","massess","sassess","esgp","msgp","esgp2019","esgp2021","esgp2022","msgp2019","msgp2021","msgp2022","idea1","idea2","conv1","conv2","eattempt","mattempt","sattempt","grade2021"
"404",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,0,0,1,4,3,1,1,1,2,1,1,1,1,1,1,0,1,1,1,2,2,1,1,1,2,3,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,53,NA,NA,545,513,504,510,524,528,525,NA,NA,NA,NA,NA,NA,NA,"Exceeding",NA,NA,"Exceeding",NA,NA,NA,NA,NA,31,10,63,60,58,48,NA,NA,NA,NA,NA,NA,"F","07"
"405",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,1,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,21,NA,NA,480,483,483,473,468,465,454,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,31,39,27,16,34,17,NA,NA,NA,NA,NA,NA,"F","07"
"406",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,2,1,1,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,21,NA,NA,480,481,479,461,495,480,459,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,51,44,13,80,23,3,NA,NA,NA,NA,NA,NA,"F","07"
"407",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,2,1,0,1,1,0,0,1,0,1,3,1,0,1,4,3,1,1,1,1,1,1,1,0,1,0,0,1,0,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,41,NA,NA,517,503,529,516,515,492,509,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,30,90,54,79,6,84,NA,NA,NA,NA,NA,NA,"F","07"
"408",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,2,1,1,1,0,1,1,1,0,1,3,0,0,1,2,3,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,1,1,1,0,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,42,NA,NA,519,518,504,545,515,517,514,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,60,13,99,37,37,45,NA,NA,NA,NA,NA,NA,"F","07"
"409",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,2,2,1,1,0,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,48,NA,NA,532,521,534,539,522,508,494,NA,NA,NA,NA,NA,NA,NA,"Exceeding",NA,NA,"Exceeding",NA,NA,NA,NA,NA,76,88,87,75,9,6,NA,NA,NA,NA,NA,NA,"F","07"
"410",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,2,0,1,1,2,2,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,36,NA,NA,507,513,512,516,508,510,498,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,56,39,69,63,53,19,NA,NA,NA,NA,NA,NA,"F","07"
"411",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,17,NA,NA,472,503,487,467,485,473,459,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,92,13,3,40,20,9,NA,NA,NA,NA,NA,NA,"F","07"
"412",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,2,0,1,1,1,0,1,1,0,1,2,0,0,1,1,0,1,1,1,2,1,0,1,1,0,0,0,1,0,1,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,35,NA,NA,505,506,497,533,499,511,499,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,NA,23,99,NA,80,31,NA,NA,NA,NA,NA,NA,"F","07"
"413",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,2,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,1,0,1,2,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,28,NA,NA,493,495,NA,533,495,NA,498,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F",NA
"414",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,16,NA,NA,469,468,446,448,478,456,454,NA,NA,NA,NA,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,61,1,29,69,11,13,NA,NA,NA,NA,NA,NA,"F","07"
"415",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,19,NA,NA,476,487,507,NA,468,457,NA,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,46,92,NA,39,19,NA,NA,NA,NA,NA,NA,NA,"F","07"
"416",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,2,1,1,1,1,0,0,1,1,0,3,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,43,NA,NA,521,NA,517,520,NA,513,525,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,NA,NA,63,NA,NA,87,NA,NA,NA,NA,NA,NA,"F","07"
"417",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,16,NA,NA,469,489,455,461,506,499,447,NA,NA,NA,NA,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,2,1,27,35,14,1,NA,NA,NA,NA,NA,NA,"F","07"
"418",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,9,NA,NA,445,457,455,441,455,466,444,NA,NA,NA,NA,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,9,24,15,9,46,4,NA,NA,NA,NA,NA,NA,"F","07"
"419",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,13,NA,NA,461,493,465,NA,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,34,3,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,"F","07"
"420",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,18,NA,NA,474,508,497,499,472,476,477,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,61,17,46,8,53,66,NA,NA,NA,NA,NA,NA,"F","07"
"421",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,15,NA,NA,467,488,482,NA,490,503,NA,NA,NA,218,NA,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,28,19,NA,16,84,NA,NA,NA,NA,NA,NA,NA,"F","08"
"422",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,2,1,0,1,1,0,1,1,0,1,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,2,1,1,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,42,NA,NA,519,497,517,520,511,524,538,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,17,83,85,49,83,94,NA,NA,NA,NA,NA,NA,"F","07"
"423",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,2,1,1,1,1,0,0,0,1,2,3,0,0,1,4,2,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,3,1,1,0,2,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,44,NA,NA,523,493,501,513,526,513,519,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,1,22,92,59,5,58,NA,NA,NA,NA,NA,NA,"F","07"
"424",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,2,1,1,1,1,0,0,0,1,1,2,1,1,1,3,0,1,0,1,2,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,38,NA,NA,511,508,493,502,517,514,509,NA,NA,NA,NA,NA,NA,NA,"Meeting",NA,NA,"Meeting",NA,NA,NA,NA,NA,NA,12,61,NA,32,35,NA,NA,NA,NA,NA,NA,"F","07"
"425",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,3,1,1,1,2,3,1,1,1,1,1,1,1,1,0,0,0,1,1,0,2,2,1,1,1,2,3,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,48,NA,NA,532,515,523,524,522,514,519,NA,NA,NA,NA,NA,NA,NA,"Exceeding",NA,NA,"Exceeding",NA,NA,NA,NA,NA,NA,70,71,NA,20,63,NA,NA,NA,NA,NA,NA,"F","07"
"426",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,8,NA,NA,444,503,446,497,450,441,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,79,1,93,13,1,NA,NA,NA,NA,NA,NA,NA,"F","07"
"427",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,1,0,3,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,20,NA,NA,478,495,501,502,478,466,480,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,15,37,66,51,31,78,NA,NA,NA,NA,NA,NA,"F","07"
"428",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,12,NA,NA,458,501,493,492,480,473,471,NA,NA,NA,NA,NA,NA,NA,"Not Meeting",NA,NA,"Not Meeting",NA,NA,NA,NA,NA,92,34,39,64,45,36,NA,NA,NA,NA,NA,NA,"F","07"
"429",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,2,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,2,1,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,27,NA,NA,491,477,462,489,501,496,492,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,4,9,95,47,28,35,NA,NA,NA,NA,NA,NA,"F","07"
"430",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,2,1,1,0,0,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,25,NA,NA,488,513,529,524,498,496,496,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,81,89,66,86,62,55,NA,NA,NA,NA,NA,NA,"F","07"
"431",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,2,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,55,NA,NA,553,513,501,533,526,541,538,NA,NA,NA,NA,NA,NA,NA,"Exceeding",NA,NA,"Exceeding",NA,NA,NA,NA,NA,79,29,98,83,89,65,NA,NA,NA,NA,NA,NA,"F","07"
